15.53,0.99979
15.54,0.99979
15.55,0.99979
15.56,0.99980
15.57,0.99980
15.58,0.99981
15.59,0.99981
15.60,0.99981
15.61,0.99982
15.62,0.99982
15.63,0.99983
15.64,0.99983
15.65,0.99983
15.66,0.99984
15.67,0.99984
15.68,0.99984
15.69,0.99985
15.70,0.99985
15.71,0.99985
15.72,0.99985
15.73,0.99986
15.74,0.99986
15.75,0.99986
15.76,0.99987
15.77,0.99987
15.78,0.99987
15.79,0.99987
15.80,0.99988
15.81,0.99988
15.82,0.99988
15.83,0.99988
15.84,0.99989
15.85,0.99989
15.86,0.99989
15.87,0.99989
15.88,0.99990
15.89,0.99990
15.90,0.99990
15.91,0.99990
15.92,0.99990
15.93,0.99991
15.94,0.99991
15.95,0.99991
15.96,0.99991
15.97,0.99991
15.98,0.99992
15.99,0.99992
16.00,0.99992
16.01,0.99992
16.02,0.99992
16.03,0.99992
16.04,0.99993
16.05,0.99993
16.06,0.99993
16.07,0.99993
16.08,0.99993
16.09,0.99993
16.10,0.99994
16.11,0.99994
16.12,0.99994
16.13,0.99994
16.14,0.99994
16.15,0.99994
16.16,0.99994
16.17,0.99994
16.18,0.99995
16.19,0.99995
16.20,0.99995
16.21,0.99995
16.22,0.99995
16.23,0.99995
16.24,0.99995
16.25,0.99995
16.26,0.99996
16.27,0.99996
16.28,0.99996
16.29,0.99996
16.30,0.99996
16.31,0.99996
16.32,0.99996
16.33,0.99996
16.34,0.99996
16.35,0.99996
16.36,0.99996
16.37,0.99997
16.38,0.99997
16.39,0.99997
16.40,0.99997
16.41,0.99997
16.42,0.99997
16.43,0.99997
16.44,0.99997
16.45,0.99997
16.46,0.99997
16.47,0.99997
16.48,0.99997
16.49,0.99997
16.50,0.99997
16.51,0.99998
16.52,0.99998
16.53,0.99998
16.54,0.99998
16.55,0.99998
16.56,0.99998
16.57,0.99998
16.58,0.99998
16.59,0.99998
16.60,0.99998
16.61,0.99998
16.62,0.99998
16.63,0.99998
16.64,0.99998
16.65,0.99998
16.66,0.99998
16.67,0.99998
16.68,0.99998
16.69,0.99998
16.70,0.99999
16.71,0.99999
16.72,0.99999
16.73,0.99999
16.74,0.99999
16.75,0.99999
16.76,0.99999
16.77,0.99999
16.78,0.99999
16.79,0.99999
16.80,0.99999
16.81,0.99999
16.82,0.99999
16.83,0.99999
16.84,0.99999
16.85,0.99999
16.86,0.99999
16.87,0.99999
16.88,0.99999
16.89,0.99999
16.90,0.99999
16.91,0.99999
16.92,0.99999
16.93,0.99999
16.94,0.99999
16.95,0.99999
16.96,0.99999
16.97,0.99999
16.98,0.99999
16.99,0.99999
17.00,0.99999
17.01,0.99999
17.02,1.0000
